Year,Month,Site,Water_Temperature,pH,Ammonia,Nitrate,Phosphate,DO,Month_num,Time_index
2015,March,SUBIC-ILAYA,27.8,8.5,0.12,0.1,2.47,6.0,3,2015.1666666666667
2015,March,SAN NICOLAS,27.7,8.25,0.12,0.1,2.47,5.9,3,2015.1666666666667
2015,March,MATAAS NA KAHOY,26.4,8.0,0.13,0.1,2.47,5.1,3,2015.1666666666667
2015,March,TANAUAN,26.5,8.5,0.13,0.1,2.47,6.1,3,2015.1666666666667
2015,April,AYA,28.8,8.5,0.19,0.1,2.47,7.4,4,2015.25
2015,April,TUMAWAY,28.2,8.5,0.22,0.1,2.47,6.4,4,2015.25
2015,April,SAMPALOC,28.6,8.5,0.34,0.1,2.47,6.0,4,2015.25
2015,April,BERINAYAN,29.0,8.5,0.23,0.1,2.47,6.0,4,2015.25
2015,April,BALAKILONG,29.2,8.5,0.27,0.1,2.47,5.1,4,2015.25
2015,April,BUSO-BUSO,29.2,8.5,0.27,0.1,2.47,5.5,4,2015.25
2015,April,BAÑAGA,29.2,8.5,0.26,0.1,2.47,5.4,4,2015.25
2015,April,BILIBINWANG,29.2,8.25,0.36,0.1,2.47,5.1,4,2015.25
2015,April,SUBIC-ILAYA,29.0,8.25,0.24,0.1,2.47,5.5,4,2015.25
2015,April,SAN NICOLAS,28.8,8.25,0.3,0.1,2.47,6.6,4,2015.25
2015,April,MATAAS NA KAHOY,28.0,8.5,0.24,0.1,2.47,4.2,4,2015.25
2015,April,TANAUAN,27.8,8.5,0.25,0.1,2.47,3.7,4,2015.25
2015,May,AYA,32.0,8.0,0.25,0.1,2.47,7.6,5,2015.3333333333333
2015,May,TUMAWAY,32.0,8.5,0.29,0.1,2.47,7.6,5,2015.3333333333333
2015,May,SAMPALOC,31.9,8.5,0.27,0.1,2.47,7.0,5,2015.3333333333333
2015,May,BERINAYAN,32.0,9.0,0.28,0.1,2.47,5.3,5,2015.3333333333333
2015,May,BALAKILONG,31.8,8.5,0.27,0.1,2.47,5.8,5,2015.3333333333333
2015,May,BUSO-BUSO,30.3,8.5,0.55,0.1,2.47,6.0,5,2015.3333333333333
2015,May,BAÑAGA,31.4,8.75,0.28,0.1,2.47,5.6,5,2015.3333333333333
2015,May,BILIBINWANG,30.0,8.25,0.25,0.1,2.47,7.8,5,2015.3333333333333
2015,May,SUBIC-ILAYA,29.4,8.0,0.26,0.1,2.47,6.7,5,2015.3333333333333
2015,May,SAN NICOLAS,30.8,9.0,0.24,0.1,2.47,7.5,5,2015.3333333333333
2015,May,MATAAS NA KAHOY,29.5,8.5,0.25,0.1,2.47,6.9,5,2015.3333333333333
2015,May,TANAUAN,29.7,8.25,0.24,0.1,2.47,6.1,5,2015.3333333333333
2015,June,AYA,32.0,8.75,0.23,0.1,2.47,5.46,6,2015.4166666666667
2015,June,TUMAWAY,32.3,8.5,0.23,0.1,2.47,5.65,6,2015.4166666666667
2015,June,SAMPALOC,32.8,8.75,0.24,0.1,2.47,5.76,6,2015.4166666666667
2015,June,BERINAYAN,33.0,8.75,0.24,0.1,2.47,5.53,6,2015.4166666666667
2015,June,BALAKILONG,33.1,8.75,0.22,0.1,2.47,6.31,6,2015.4166666666667
2015,June,BUSO-BUSO,32.0,8.75,0.23,0.1,2.47,6.06,6,2015.4166666666667
2015,June,BAÑAGA,32.3,8.75,0.24,0.1,2.47,5.55,6,2015.4166666666667
2015,June,BILIBINWANG,32.0,8.5,0.26,0.1,2.47,5.08,6,2015.4166666666667
2015,June,SUBIC-ILAYA,31.9,8.75,0.25,0.1,2.47,6.6,6,2015.4166666666667
2015,June,SAN NICOLAS,31.6,8.75,0.21,0.1,2.47,6.63,6,2015.4166666666667
2015,June,MATAAS NA KAHOY,30.8,8.5,0.21,0.1,2.47,6.01,6,2015.4166666666667
2015,June,TANAUAN,31.6,8.75,0.21,0.1,2.47,6.52,6,2015.4166666666667
2015,July,AYA,30.3,8.75,0.0,0.1,2.47,7.18,7,2015.5
2015,July,TUMAWAY,30.4,8.75,0.0,0.1,2.47,5.8,7,2015.5
2015,July,SAMPALOC,30.6,8.75,0.0,0.1,2.47,4.96,7,2015.5
2015,July,BERINAYAN,30.9,8.5,0.0,0.1,2.47,4.2,7,2015.5
2015,July,BALAKILONG,31.3,8.75,0.0,0.1,2.47,5.2,7,2015.5
2015,July,BUSO-BUSO,31.2,8.75,0.0,0.1,2.47,5.18,7,2015.5
2015,July,BAÑAGA,31.2,8.5,0.0,0.1,2.47,4.33,7,2015.5
2015,July,BILIBINWANG,31.1,8.75,0.0,0.1,2.47,4.67,7,2015.5
2015,July,SUBIC-ILAYA,30.0,8.75,0.0,0.1,2.47,5.4,7,2015.5
2015,July,SAN NICOLAS,31.5,8.75,0.0,0.1,2.47,5.85,7,2015.5
2015,July,MATAAS NA KAHOY,30.0,8.75,0.0,0.1,2.47,5.93,7,2015.5
2015,July,TANAUAN,30.7,8.5,0.0,0.1,2.47,5.93,7,2015.5
2015,August,AYA,30.1,8.25,0.41,0.1,2.47,5.92,8,2015.5833333333333
2015,August,TUMAWAY,30.4,8.75,0.33,0.1,2.47,5.95,8,2015.5833333333333
2015,August,SAMPALOC,29.8,8.75,0.44,0.1,2.47,5.22,8,2015.5833333333333
2015,August,BERINAYAN,29.9,8.5,0.5,0.1,2.47,4.37,8,2015.5833333333333
2015,August,BALAKILONG,29.9,8.5,0.35,0.1,2.47,4.07,8,2015.5833333333333
2015,August,BUSO-BUSO,30.0,8.25,0.4,0.1,2.47,5.12,8,2015.5833333333333
2015,August,BAÑAGA,30.0,8.5,0.38,0.1,2.47,3.99,8,2015.5833333333333
2015,August,BILIBINWANG,30.1,8.25,0.33,0.1,2.47,3.37,8,2015.5833333333333
2015,August,SUBIC-ILAYA,29.8,8.5,0.45,0.1,2.47,5.1,8,2015.5833333333333
2015,August,SAN NICOLAS,30.3,8.5,0.33,0.1,2.47,5.71,8,2015.5833333333333
2015,August,MATAAS NA KAHOY,30.8,8.25,0.28,0.1,2.47,6.64,8,2015.5833333333333
2015,August,TANAUAN,32.2,8.75,0.33,0.1,2.47,6.22,8,2015.5833333333333
2015,September,AYA,31.5,8.94,0.06,0.1,2.47,9.6,9,2015.6666666666667
2015,September,TUMAWAY,31.5,8.95,0.05,0.1,2.47,7.99,9,2015.6666666666667
2015,September,SAMPALOC,31.0,8.74,0.14,0.1,2.47,5.0,9,2015.6666666666667
2015,September,BERINAYAN,31.2,8.82,0.15,0.1,2.47,7.1,9,2015.6666666666667
2015,September,BALAKILONG,31.0,8.8,0.02,0.1,2.47,7.5,9,2015.6666666666667
2015,September,BUSO-BUSO,31.6,8.67,0.1,0.1,2.47,4.1,9,2015.6666666666667
2015,September,BAÑAGA,31.5,8.72,0.03,0.1,2.47,5.36,9,2015.6666666666667
2015,September,BILIBINWANG,32.0,8.77,0.08,0.1,2.47,4.75,9,2015.6666666666667
2015,September,SUBIC-ILAYA,31.8,8.87,0.08,0.1,2.47,4.88,9,2015.6666666666667
2015,September,SAN NICOLAS,32.3,8.94,0.0,0.1,2.47,4.97,9,2015.6666666666667
2015,September,MATAAS NA KAHOY,32.4,8.92,0.01,0.1,2.47,5.04,9,2015.6666666666667
2015,September,TANAUAN,31.3,8.95,0.07,0.1,2.47,5.65,9,2015.6666666666667
2015,October,AYA,29.5,8.54,0.38,0.1,2.47,5.25,10,2015.75
2015,October,TUMAWAY,29.5,8.61,0.33,0.1,2.47,5.9,10,2015.75
2015,October,SAMPALOC,29.0,8.7,0.53,0.1,2.47,5.94,10,2015.75
2015,October,BERINAYAN,30.0,8.51,0.35,0.1,2.47,5.81,10,2015.75
2015,October,BALAKILONG,29.5,8.79,0.26,0.1,2.47,6.18,10,2015.75
2015,October,BUSO-BUSO,29.0,8.74,0.26,0.1,2.47,5.54,10,2015.75
2015,October,BAÑAGA,29.5,8.88,0.27,0.1,2.47,5.28,10,2015.75
2015,October,BILIBINWANG,29.5,8.64,0.24,0.1,2.47,5.69,10,2015.75
2015,October,SUBIC-ILAYA,29.5,8.65,0.31,0.1,2.47,6.11,10,2015.75
2015,October,SAN NICOLAS,29.0,8.8,0.28,0.1,2.47,6.78,10,2015.75
2015,October,MATAAS NA KAHOY,29.0,8.56,0.23,0.1,2.47,6.13,10,2015.75
2015,October,TANAUAN,29.5,8.93,0.35,0.1,2.47,6.24,10,2015.75
2015,November,AYA,29.0,7.24,0.0,0.1,2.47,5.62,11,2015.8333333333333
2015,November,TUMAWAY,29.2,7.19,0.02,0.1,2.47,5.87,11,2015.8333333333333
2015,November,SAMPALOC,29.8,7.18,0.44,0.1,2.47,5.74,11,2015.8333333333333
2015,November,BERINAYAN,29.2,7.23,0.36,0.1,2.47,5.79,11,2015.8333333333333
2015,November,BALAKILONG,29.0,7.21,0.18,0.1,2.47,5.92,11,2015.8333333333333
2015,November,BUSO-BUSO,29.0,7.17,0.41,0.1,2.47,5.63,11,2015.8333333333333
2015,November,BAÑAGA,29.4,7.19,0.33,0.1,2.47,5.67,11,2015.8333333333333
2015,November,BILIBINWANG,29.2,7.25,0.27,0.1,2.47,5.78,11,2015.8333333333333
2015,November,SUBIC-ILAYA,29.0,7.34,0.25,0.1,2.47,6.3,11,2015.8333333333333
2015,November,SAN NICOLAS,28.2,7.24,0.27,0.1,2.47,3.93,11,2015.8333333333333
2015,November,MATAAS NA KAHOY,28.5,7.21,0.25,0.1,2.47,4.18,11,2015.8333333333333
2015,November,TANAUAN,27.9,7.21,0.54,0.1,2.47,5.38,11,2015.8333333333333
2015,December,AYA,28.8,8.75,0.12,0.1,2.47,5.66,12,2015.9166666666667
2015,December,TUMAWAY,28.5,8.25,0.16,0.1,2.47,5.97,12,2015.9166666666667
2015,December,SAMPALOC,28.0,8.5,0.33,0.1,2.47,5.9,12,2015.9166666666667
2015,December,BERINAYAN,29.0,8.5,0.22,0.1,2.47,5.73,12,2015.9166666666667
2015,December,BALAKILONG,28.8,8.25,0.1,0.1,2.47,6.53,12,2015.9166666666667
2015,December,BUSO-BUSO,28.8,8.25,0.37,0.1,2.47,6.25,12,2015.9166666666667
2015,December,BAÑAGA,29.0,8.25,0.15,0.1,2.47,5.22,12,2015.9166666666667
2015,December,BILIBINWANG,29.0,8.25,0.15,0.1,2.47,4.41,12,2015.9166666666667
2015,December,SUBIC-ILAYA,28.3,8.5,0.2,0.1,2.47,5.99,12,2015.9166666666667
2015,December,SAN NICOLAS,28.5,8.5,0.1,0.1,2.47,6.11,12,2015.9166666666667
2015,December,MATAAS NA KAHOY,28.1,8.25,0.12,0.1,2.47,6.17,12,2015.9166666666667
2015,December,TANAUAN,28.0,8.5,0.14,0.1,2.47,4.59,12,2015.9166666666667
2016,January,AYA,26.8,8.0,0.16,0.1,2.47,3.87,1,2016.0
2016,January,TUMAWAY,26.8,8.25,0.23,0.1,2.47,3.78,1,2016.0
2016,January,SAMPALOC,27.3,8.0,0.35,0.1,2.47,3.6,1,2016.0
2016,January,BERINAYAN,27.2,7.75,0.45,0.1,2.47,3.55,1,2016.0
2016,January,BALAKILONG,27.4,8.25,0.25,0.1,2.47,4.07,1,2016.0
2016,January,BUSO-BUSO,27.2,8.0,0.34,0.1,2.47,3.67,1,2016.0
2016,January,BAÑAGA,27.3,8.0,0.25,0.1,2.47,3.39,1,2016.0
2016,January,BILIBINWANG,27.2,8.25,0.24,0.1,2.47,3.78,1,2016.0
2016,January,SUBIC-ILAYA,27.0,7.75,0.36,0.1,2.47,4.84,1,2016.0
2016,January,SAN NICOLAS,26.8,8.25,0.19,0.1,2.47,4.97,1,2016.0
2016,January,MATAAS NA KAHOY,27.8,8.25,0.19,0.1,2.47,4.52,1,2016.0
2016,January,TANAUAN,27.5,8.25,0.23,0.1,2.47,4.24,1,2016.0
2016,February,AYA,25.8,7.75,0.17,0.1,2.47,3.65,2,2016.0833333333333
2016,February,TUMAWAY,25.6,8.0,0.2,0.1,2.47,3.74,2,2016.0833333333333
2016,February,SAMPALOC,26.0,7.75,0.38,0.1,2.47,4.21,2,2016.0833333333333
2016,February,BERINAYAN,26.0,8.0,0.27,0.1,2.47,5.16,2,2016.0833333333333
2016,February,BALAKILONG,26.0,8.0,0.18,0.1,2.47,5.31,2,2016.0833333333333
2016,February,BUSO-BUSO,26.0,8.0,0.24,0.1,2.47,4.95,2,2016.0833333333333
2016,February,BAÑAGA,26.0,8.0,0.13,0.1,2.47,4.68,2,2016.0833333333333
2016,February,BILIBINWANG,26.1,8.0,0.17,0.1,2.47,4.28,2,2016.0833333333333
2016,February,SUBIC-ILAYA,26.0,8.25,0.12,0.1,2.47,6.36,2,2016.0833333333333
2016,February,SAN NICOLAS,25.9,8.25,0.12,0.1,2.47,7.44,2,2016.0833333333333
2016,February,MATAAS NA KAHOY,25.3,8.25,0.1,0.1,2.47,5.31,2,2016.0833333333333
2016,February,TANAUAN,25.4,8.0,0.16,0.1,2.47,4.18,2,2016.0833333333333
2016,March,AYA,28.8,8.75,0.21,0.1,2.47,6.9,3,2016.1666666666667
2016,March,TUMAWAY,29.7,8.5,0.22,0.1,2.47,6.78,3,2016.1666666666667
2016,March,SAMPALOC,27.8,8.25,0.39,0.1,2.47,3.41,3,2016.1666666666667
2016,March,BERINAYAN,27.1,8.0,0.25,0.1,2.47,2.49,3,2016.1666666666667
2016,March,BALAKILONG,27.6,8.25,0.25,0.1,2.47,2.48,3,2016.1666666666667
2016,March,BUSO-BUSO,27.9,8.5,0.2,0.1,2.47,2.96,3,2016.1666666666667
2016,March,BAÑAGA,28.2,8.5,0.18,0.1,2.47,3.45,3,2016.1666666666667
2016,March,BILIBINWANG,28.4,8.75,0.18,0.1,2.47,4.18,3,2016.1666666666667
2016,March,SUBIC-ILAYA,27.4,8.5,0.16,0.1,2.47,4.31,3,2016.1666666666667
2016,March,SAN NICOLAS,27.6,8.75,0.16,0.1,2.47,5.52,3,2016.1666666666667
2016,March,MATAAS NA KAHOY,28.2,8.75,0.1,0.1,2.47,7.33,3,2016.1666666666667
2016,March,TANAUAN,29.7,8.75,0.46,0.1,2.47,6.7,3,2016.1666666666667
2016,April,AYA,28.4,8.75,0.32,0.1,2.47,7.55,4,2016.25
2016,April,TUMAWAY,28.4,8.75,0.29,0.1,2.47,7.86,4,2016.25
2016,April,SAMPALOC,29.6,8.5,0.39,0.1,2.47,7.57,4,2016.25
2016,April,BERINAYAN,29.8,8.75,0.26,0.1,2.47,7.17,4,2016.25
2016,April,BALAKILONG,29.8,8.75,0.27,0.1,2.47,8.35,4,2016.25
2016,April,BUSO-BUSO,29.4,8.75,0.44,0.1,2.47,7.22,4,2016.25
2016,April,BAÑAGA,29.7,8.25,0.28,0.1,2.47,6.78,4,2016.25
2016,April,BILIBINWANG,29.6,8.5,0.24,0.1,2.47,6.62,4,2016.25
2016,April,SUBIC-ILAYA,29.2,9.25,0.28,0.1,2.47,8.77,4,2016.25
2016,April,SAN NICOLAS,29.6,9.25,0.27,0.1,2.47,9.72,4,2016.25
2016,April,MATAAS NA KAHOY,28.0,9.25,0.29,0.1,2.47,6.35,4,2016.25
2016,April,TANAUAN,28.2,9.25,0.7,0.1,2.47,10.26,4,2016.25
2016,May,AYA,30.0,8.75,0.36,0.1,2.47,5.56,5,2016.3333333333333
2016,May,TUMAWAY,30.0,8.75,0.15,0.1,2.47,5.54,5,2016.3333333333333
2016,May,SAMPALOC,32.5,8.73,0.28,0.1,2.47,5.42,5,2016.3333333333333
2016,May,BERINAYAN,32.2,8.76,0.48,0.1,2.47,6.01,5,2016.3333333333333
2016,May,BALAKILONG,32.1,8.77,0.26,0.1,2.47,6.02,5,2016.3333333333333
2016,May,BUSO-BUSO,32.0,8.69,0.36,0.1,2.47,5.06,5,2016.3333333333333
2016,May,BAÑAGA,31.9,8.62,0.36,0.1,2.47,3.52,5,2016.3333333333333
2016,May,BILIBINWANG,32.1,8.67,0.35,0.1,2.47,4.28,5,2016.3333333333333
2016,May,SUBIC-ILAYA,32.1,8.9,0.26,0.1,2.47,6.23,5,2016.3333333333333
2016,May,SAN NICOLAS,32.0,8.88,0.26,0.1,2.47,5.94,5,2016.3333333333333
2016,May,MATAAS NA KAHOY,31.5,8.67,0.3,0.1,2.47,3.42,5,2016.3333333333333
2016,May,TANAUAN,32.0,8.86,0.3,0.1,2.47,6.37,5,2016.3333333333333
2016,June,AYA,30.7,8.44,0.2,0.1,2.47,6.46,6,2016.4166666666667
2016,June,TUMAWAY,30.0,8.47,0.2,0.1,2.47,6.26,6,2016.4166666666667
2016,June,SAMPALOC,30.8,8.43,0.18,0.1,2.47,5.08,6,2016.4166666666667
2016,June,BERINAYAN,30.5,8.27,0.16,0.1,2.47,2.77,6,2016.4166666666667
2016,June,BALAKILONG,30.7,8.22,0.11,0.1,2.47,2.52,6,2016.4166666666667
2016,June,BUSO-BUSO,30.5,8.28,0.27,0.1,2.47,3.65,6,2016.4166666666667
2016,June,BAÑAGA,30.9,8.32,0.22,0.1,2.47,4.04,6,2016.4166666666667
2016,June,BILIBINWANG,30.5,8.27,0.2,0.1,2.47,3.95,6,2016.4166666666667
2016,June,SUBIC-ILAYA,30.2,8.32,0.19,0.1,2.47,3.4,6,2016.4166666666667
2016,June,SAN NICOLAS,30.8,8.37,0.15,0.1,2.47,4.31,6,2016.4166666666667
2016,June,MATAAS NA KAHOY,31.3,8.53,0.18,0.1,2.47,6.53,6,2016.4166666666667
2016,June,TANAUAN,31.5,8.55,0.34,0.1,2.47,7.12,6,2016.4166666666667
2016,July,AYA,32.8,8.63,0.33,0.1,2.47,7.16,7,2016.5
2016,July,TUMAWAY,31.9,8.69,0.29,0.1,2.47,7.4,7,2016.5
2016,July,SAMPALOC,32.8,8.63,0.49,0.1,2.47,8.29,7,2016.5
2016,July,BERINAYAN,32.9,8.39,0.42,0.1,2.47,4.95,7,2016.5
2016,July,BALAKILONG,32.7,8.39,0.24,0.1,2.47,5.53,7,2016.5
2016,July,BUSO-BUSO,31.8,8.55,0.37,0.1,2.47,7.53,7,2016.5
2016,July,BAÑAGA,31.9,8.27,0.28,0.1,2.47,3.96,7,2016.5
2016,July,BILIBINWANG,31.5,8.29,0.23,0.1,2.47,5.69,7,2016.5
2016,July,SUBIC-ILAYA,30.0,8.36,0.35,0.1,2.47,10.1,7,2016.5
2016,July,SAN NICOLAS,31.8,8.69,0.27,0.1,2.47,10.0,7,2016.5
2016,July,MATAAS NA KAHOY,31.2,8.61,0.21,0.1,2.47,9.1,7,2016.5
2016,July,TANAUAN,28.0,8.59,0.46,0.1,2.47,9.38,7,2016.5
2016,August,AYA,29.5,8.82,0.33,0.1,2.47,7.25,8,2016.5833333333333
2016,August,TUMAWAY,29.5,8.82,0.36,0.1,2.47,7.54,8,2016.5833333333333
2016,August,SAMPALOC,29.2,8.78,0.3,0.1,2.47,6.51,8,2016.5833333333333
2016,August,BERINAYAN,29.2,8.61,0.59,0.1,2.47,4.53,8,2016.5833333333333
2016,August,BALAKILONG,29.3,8.55,0.32,0.1,2.47,4.12,8,2016.5833333333333
2016,August,BUSO-BUSO,29.3,8.69,0.41,0.1,2.47,6.13,8,2016.5833333333333
2016,August,BAÑAGA,29.0,8.66,0.3,0.1,2.47,5.35,8,2016.5833333333333
2016,August,BILIBINWANG,29.5,8.65,0.41,0.1,2.47,5.55,8,2016.5833333333333
2016,August,SUBIC-ILAYA,29.2,8.57,0.43,0.1,2.47,5.62,8,2016.5833333333333
2016,August,SAN NICOLAS,29.3,8.58,0.37,0.1,2.47,6.4,8,2016.5833333333333
2016,August,MATAAS NA KAHOY,29.1,8.68,0.33,0.1,2.47,7.53,8,2016.5833333333333
2016,August,TANAUAN,29.1,8.75,0.36,0.1,2.47,7.57,8,2016.5833333333333
2016,September,AYA,29.5,8.96,0.29,0.1,2.47,8.44,9,2016.6666666666667
2016,September,TUMAWAY,29.8,9.02,0.06,0.1,2.47,8.86,9,2016.6666666666667
2016,September,SAMPALOC,30.5,8.89,0.0,0.1,2.47,7.02,9,2016.6666666666667
2016,September,BERINAYAN,29.3,8.75,0.09,0.1,2.47,5.07,9,2016.6666666666667
2016,September,BALAKILONG,30.2,8.77,0.04,0.1,2.47,5.2,9,2016.6666666666667
2016,September,BUSO-BUSO,30.0,8.82,0.06,0.1,2.47,6.42,9,2016.6666666666667
2016,September,BAÑAGA,30.5,8.75,0.04,0.1,2.47,5.45,9,2016.6666666666667
2016,September,BILIBINWANG,30.5,8.76,0.04,0.1,2.47,6.11,9,2016.6666666666667
2016,September,SUBIC-ILAYA,30.4,8.79,0.03,0.1,2.47,6.3,9,2016.6666666666667
2016,September,SAN NICOLAS,29.6,8.96,0.09,0.1,2.47,8.52,9,2016.6666666666667
2016,September,MATAAS NA KAHOY,30.6,8.95,0.03,0.1,2.47,8.77,9,2016.6666666666667
2016,September,TANAUAN,29.7,9.04,0.03,0.1,2.47,9.39,9,2016.6666666666667
2016,October,AYA,29.5,8.65,0.1,0.1,2.47,4.46,10,2016.75
2016,October,TUMAWAY,29.5,8.67,0.32,0.1,2.47,4.65,10,2016.75
2016,October,SAMPALOC,29.7,8.55,0.41,0.1,2.47,3.48,10,2016.75
2016,October,BERINAYAN,29.8,8.47,0.45,0.1,2.47,2.51,10,2016.75
2016,October,BALAKILONG,29.7,8.6,0.09,0.1,2.47,3.9,10,2016.75
2016,October,BUSO-BUSO,30.0,8.49,0.25,0.1,2.47,3.88,10,2016.75
2016,October,BAÑAGA,29.8,8.37,0.21,0.1,2.47,2.44,10,2016.75
2016,October,BILIBINWANG,30.1,8.53,0.07,0.1,2.47,4.22,10,2016.75
2016,October,SUBIC-ILAYA,29.7,8.69,0.26,0.1,2.47,5.7,10,2016.75
2016,October,SAN NICOLAS,29.8,8.74,0.24,0.1,2.47,7.24,10,2016.75
2016,October,MATAAS NA KAHOY,30.2,8.75,0.23,0.1,2.47,7.01,10,2016.75
2016,October,TANAUAN,30.1,8.51,0.2,0.1,2.47,7.55,10,2016.75
2016,November,AYA,28.3,7.56,0.37,0.1,2.47,4.48,11,2016.8333333333333
2016,November,TUMAWAY,28.0,7.53,0.35,0.1,2.47,4.81,11,2016.8333333333333
2016,November,SAMPALOC,28.2,7.57,0.5,0.1,2.47,4.52,11,2016.8333333333333
2016,November,BERINAYAN,28.3,7.56,0.46,0.1,2.47,4.09,11,2016.8333333333333
2016,November,BALAKILONG,28.2,7.63,0.23,0.1,2.47,4.71,11,2016.8333333333333
2016,November,BUSO-BUSO,28.2,7.57,0.37,0.1,2.47,4.14,11,2016.8333333333333
2016,November,BAÑAGA,28.2,7.54,0.26,0.1,2.47,3.92,11,2016.8333333333333
2016,November,BILIBINWANG,28.5,7.61,0.39,0.1,2.47,4.47,11,2016.8333333333333
2016,November,SUBIC-ILAYA,28.2,7.72,0.33,0.1,2.47,5.64,11,2016.8333333333333
2016,November,SAN NICOLAS,28.5,7.74,0.35,0.1,2.47,6.23,11,2016.8333333333333
2016,November,MATAAS NA KAHOY,27.9,7.58,0.27,0.1,2.47,5.49,11,2016.8333333333333
2016,November,TANAUAN,28.0,7.36,0.31,0.1,2.47,4.9,11,2016.8333333333333
2016,December,AYA,28.1,7.31,0.5,0.1,2.47,4.84,12,2016.9166666666667
2016,December,TUMAWAY,28.0,7.43,0.43,0.1,2.47,7.43,12,2016.9166666666667
2016,December,SAMPALOC,28.4,7.49,0.79,0.1,2.47,7.49,12,2016.9166666666667
2016,December,BERINAYAN,28.8,7.45,0.55,0.1,2.47,7.45,12,2016.9166666666667
2016,December,BALAKILONG,28.7,7.58,0.29,0.1,2.47,7.58,12,2016.9166666666667
2016,December,BUSO-BUSO,29.0,7.44,0.5,0.1,2.47,7.44,12,2016.9166666666667
2016,December,BAÑAGA,28.9,7.39,0.36,0.1,2.47,7.39,12,2016.9166666666667
2016,December,BILIBINWANG,28.3,7.43,0.32,0.1,2.47,6.11,12,2016.9166666666667
2016,December,SUBIC-ILAYA,28.7,7.65,0.43,0.1,2.47,7.92,12,2016.9166666666667
2016,December,SAN NICOLAS,24.3,7.64,0.42,0.1,2.47,8.18,12,2016.9166666666667
2016,December,MATAAS NA KAHOY,28.2,7.46,0.44,0.1,2.47,7.06,12,2016.9166666666667
2016,December,TANAUAN,27.5,7.18,0.51,0.1,2.47,6.03,12,2016.9166666666667
2017,January,AYA,26.6,6.99,0.16,0.1,2.47,5.51,1,2017.0
2017,January,TUMAWAY,26.5,6.97,0.3,0.1,2.47,4.76,1,2017.0
2017,January,SAMPALOC,27.0,6.96,0.27,0.1,2.47,5.95,1,2017.0
2017,January,BERINAYAN,27.1,7.13,0.2,0.1,2.47,4.22,1,2017.0
2017,January,BALAKILONG,26.9,7.24,0.16,0.1,2.47,4.43,1,2017.0
2017,January,BUSO-BUSO,27.2,7.11,0.18,0.1,2.47,4.08,1,2017.0
2017,January,BAÑAGA,27.0,7.07,0.17,0.1,2.47,3.42,1,2017.0
2017,January,BILIBINWANG,26.7,7.17,0.17,0.1,2.47,4.62,1,2017.0
2017,January,SUBIC-ILAYA,27.2,7.32,0.09,0.1,2.47,6.5,1,2017.0
2017,January,MATAAS NA KAHOY,26.6,7.07,0.18,0.1,2.47,6.03,1,2017.0
2017,January,TANAUAN,26.5,6.93,0.26,0.1,2.47,5.91,1,2017.0
2017,February,AYA,26.1,8.0,0.26,0.1,2.47,4.43,2,2017.0833333333333
2017,February,TUMAWAY,26.2,8.0,0.19,0.1,2.47,4.56,2,2017.0833333333333
2017,February,SAMPALOC,26.5,8.0,0.32,0.1,2.47,5.4,2,2017.0833333333333
2017,February,BERINAYAN,26.3,7.5,0.35,0.1,2.47,6.03,2,2017.0833333333333
2017,February,BUSO-BUSO,26.1,8.0,0.28,0.1,2.47,5.36,2,2017.0833333333333
2017,February,BAÑAGA,25.8,7.75,0.23,0.1,2.47,5.97,2,2017.0833333333333
2017,February,BILIBINWANG,26.1,8.5,0.03,0.1,2.47,5.48,2,2017.0833333333333
2017,February,SUBIC-ILAYA,26.1,8.0,0.25,0.1,2.47,3.02,2,2017.0833333333333
2017,March,AYA,27.5,7.75,0.19,0.1,2.47,3.79,3,2017.1666666666667
2017,March,TUMAWAY,27.2,7.92,0.21,0.1,2.47,3.93,3,2017.1666666666667
2017,March,SAMPALOC,27.0,7.92,0.21,0.1,2.47,3.16,3,2017.1666666666667
2017,March,BERINAYAN,27.1,7.83,0.25,0.1,2.47,4.22,3,2017.1666666666667
2017,March,BALAKILONG,27.2,8.17,0.23,0.1,2.47,6.57,3,2017.1666666666667
2017,March,BUSO-BUSO,27.5,7.92,0.26,0.1,2.47,6.12,3,2017.1666666666667
2017,March,BAÑAGA,27.5,7.92,0.24,0.1,2.47,5.13,3,2017.1666666666667
2017,March,BILIBINWANG,28.0,7.92,0.27,0.1,2.47,3.42,3,2017.1666666666667
2017,March,SUBIC-ILAYA,27.8,7.92,0.24,0.1,2.47,3.99,3,2017.1666666666667
2017,March,MATAAS NA KAHOY,26.5,7.75,0.17,0.1,2.47,3.36,3,2017.1666666666667
2017,March,TANAUAN,26.2,7.75,0.15,0.1,2.47,3.61,3,2017.1666666666667
2017,April,AYA,29.8,8.5,0.18,0.1,2.47,8.56,4,2017.25
2017,April,TUMAWAY,29.8,8.0,0.15,0.1,2.47,6.11,4,2017.25
2017,April,SAMPALOC,29.8,8.25,0.18,0.1,2.47,7.21,4,2017.25
2017,April,BERINAYAN,29.0,8.25,0.15,0.1,2.47,6.47,4,2017.25
2017,April,BALAKILONG,29.2,8.25,0.15,0.1,2.47,6.11,4,2017.25
2017,April,BUSO-BUSO,29.2,8.08,0.2,0.1,2.47,5.41,4,2017.25
2017,April,BAÑAGA,29.0,8.33,0.2,0.1,2.47,5.34,4,2017.25
2017,April,BILIBINWANG,28.7,8.25,0.15,0.1,2.47,6.13,4,2017.25
